ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Age,Total_Dependents,Is_Parent,Total_Spending,Total_Purchases,Average_Spent,Tenure_Days,Total_Accepted_Cmp,Web_Ratio,Store_Ratio,Catalog_Ratio,Deals_Ratio,Ever_Accepted_Campaign,Wine_Ratio,Fruit_Ratio,Meat_Ratio,Fish_Ratio,Sweet_Ratio,Gold_Ratio,PurchaseCluster,DBSCAN_Cluster,Spending_Cluster
9316,1952,0.0,Together,13084.0,0,0,2013-11-02,29,2,0,7,3.0,7,10.0,1,1,0,3,6,0,0,0,0,0,0,0,False,False,False,True,False,73,0,0,29.0,4,7.25,4279,0,0.25,0.75,0.0,0.25,0,0.0689655172413793,0.0,0.2413793103448276,0.1034482758620689,0.2413793103448276,0.3448275862068966,0,0,2
6379,1949,3.0,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,0,1,False,False,False,False,True,76,2,1,121.0,6,20.166666666666668,4436,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0,0.5537190082644629,0.0082644628099173,0.1652892561983471,0.0,0.0165289256198347,0.256198347107438,0,0,0
9239,1961,3.0,Married,61923.0,0,2,2013-07-26,94,92,4,18,3.0,3,6.0,1,2,1,4,3,0,0,0,0,0,0,0,False,True,False,False,False,64,2,1,126.0,7,18.0,4378,0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,0,0.7301587301587301,0.0317460317460317,0.1428571428571428,0.0238095238095238,0.0238095238095238,0.0476190476190476,0,0,0
8315,1995,2.0,Single,34824.0,0,0,2014-03-26,65,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,0,False,False,True,False,False,30,0,0,23.0,3,7.666666666666667,4135,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.1739130434782608,0.0869565217391304,0.4782608695652174,0.0869565217391304,0.0,0.1739130434782608,0,0,1
2868,1949,4.0,Single,26518.0,1,1,2013-04-08,33,20,1,28,3.0,3,2.0,3,2,0,3,8,0,0,0,0,0,0,1,False,False,True,False,False,76,2,1,57.0,5,11.4,4487,0,0.4,0.6,0.0,0.6,0,0.3508771929824561,0.0175438596491228,0.4912280701754385,0.0526315789473684,0.0526315789473684,0.0350877192982456,0,0,1
10888,1961,2.0,Single,45938.0,0,0,2013-11-03,46,273,11,178,62.0,81,29.0,2,8,4,6,6,0,0,0,0,0,0,0,False,False,True,False,False,64,0,0,634.0,18,35.22222222222222,4278,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,0.4305993690851735,0.0173501577287066,0.2807570977917981,0.0977917981072555,0.1277602523659306,0.0457413249211356,1,0,1
1277,1960,2.0,Together,78468.0,0,0,2014-04-09,29,434,22,388,104.0,22,34.0,1,10,7,10,4,0,0,0,1,0,0,0,False,False,False,True,False,65,0,0,1004.0,27,37.18518518518518,4121,1,0.3703703703703703,0.3703703703703703,0.2592592592592592,0.037037037037037,1,0.4322709163346613,0.0219123505976095,0.3864541832669322,0.1035856573705179,0.0219123505976095,0.0338645418326693,2,0,1
9977,1973,2.0,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33.0,26,34.0,3,9,3,5,4,0,0,0,0,0,0,0,True,False,False,False,False,52,1,1,734.0,17,43.1764705882353,4325,0,0.5294117647058824,0.2941176470588235,0.1764705882352941,0.1764705882352941,0,0.4373297002724796,0.0149863760217983,0.4209809264305177,0.044959128065395,0.0354223433242506,0.0463215258855585,1,0,1
10196,1978,2.0,Married,71427.0,2,0,2014-03-12,26,212,81,177,15.0,64,23.0,2,8,2,8,4,0,0,0,0,0,0,0,False,True,False,False,False,47,2,1,572.0,18,31.77777777777778,4149,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0,0.3706293706293706,0.1416083916083916,0.3094405594405594,0.0262237762237762,0.1118881118881118,0.0402097902097902,2,0,1
6384,1978,2.0,Divorced,71022.0,0,1,2014-02-11,30,909,12,278,0.0,12,126.5,3,5,2,11,8,1,0,0,0,0,0,0,True,False,False,False,False,47,1,1,1337.5,18,74.30555555555556,4178,1,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.1666666666666666,1,0.6796261682242991,0.0089719626168224,0.2078504672897196,0.0,0.0089719626168224,0.0945794392523364,1,0,0
8029,1988,3.0,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21.0,16,16.0,1,3,4,7,1,0,1,1,1,0,0,1,False,False,True,False,False,37,0,0,1621.0,14,115.78571428571428,4101,3,0.2142857142857142,0.5,0.2857142857142857,0.0714285714285714,1,0.7304133251079581,0.0197409006785934,0.217149907464528,0.0129549660703269,0.0098704503392967,0.0098704503392967,2,0,0
968,1968,3.0,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0,True,False,False,False,False,57,1,1,187.0,9,20.77777777777778,4225,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0,0.5989304812834224,0.1016042780748663,0.1122994652406417,0.0855614973262032,0.0748663101604278,0.0267379679144385,0,0,0
6988,1986,2.0,Married,71952.0,1,0,2013-01-10,93,656,80,455,52.0,81,93.0,2,8,4,8,4,1,0,1,0,0,0,0,False,True,False,False,False,39,1,1,1417.0,20,70.85,4575,2,0.4,0.4,0.2,0.1,1,0.4629498941425547,0.0564573041637261,0.3211009174311927,0.036697247706422,0.0571630204657727,0.0656316160903316,2,0,1
4472,1970,4.0,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6.0,2,18.0,1,1,1,3,2,0,0,0,0,0,0,0,True,False,False,False,False,55,1,1,57.0,5,11.4,4042,0,0.2,0.6,0.2,0.2,0,0.4035087719298245,0.0,0.1403508771929824,0.1052631578947368,0.0350877192982456,0.3157894736842105,0,0,0
6991,1951,2.0,Divorced,43185.0,0,1,2013-04-10,88,537,6,42,16.0,6,30.0,2,9,3,6,8,0,0,0,0,0,0,0,True,False,False,False,False,74,1,1,637.0,18,35.388888888888886,4485,0,0.5,0.3333333333333333,0.1666666666666666,0.1111111111111111,0,0.8430141287284144,0.0094191522762951,0.0659340659340659,0.0251177394034536,0.0094191522762951,0.0470957613814756,1,0,0
3336,1948,4.0,Together,66375.0,0,1,2013-11-21,96,712,0,45,0.0,0,126.5,3,2,4,5,7,1,0,0,0,0,0,0,False,False,False,True,False,77,1,1,883.5,11,80.31818181818181,4260,1,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.2727272727272727,1,0.8058856819468024,0.0,0.0509337860780984,0.0,0.0,0.143180531975099,0,0,0
4301,1971,3.0,Married,35178.0,1,0,2013-01-10,10,23,1,13,2.0,2,18.0,1,1,1,2,7,1,0,0,0,0,0,1,False,True,False,False,False,54,1,1,59.0,4,14.75,4575,1,0.25,0.5,0.25,0.25,1,0.3898305084745763,0.0169491525423728,0.2203389830508474,0.0338983050847457,0.0338983050847457,0.3050847457627119,0,0,1
1940,1986,2.0,Married,25252.0,1,0,2013-07-12,26,1,3,4,2.0,2,6.0,1,1,0,2,8,0,0,0,0,0,0,0,False,True,False,False,False,39,1,1,18.0,3,6.0,4392,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0555555555555555,0.1666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0,0,2
1272,1965,3.0,Single,55250.0,0,1,2012-10-21,49,664,58,83,32.0,0,66.0,4,7,5,10,5,0,0,0,0,0,0,0,False,False,True,False,False,60,1,1,903.0,22,41.04545454545455,4656,0,0.3181818181818182,0.4545454545454545,0.2272727272727272,0.1818181818181818,0,0.7353266888150609,0.0642303433001107,0.0919158361018826,0.0354374307862679,0.0,0.0730897009966777,1,0,0
1388,1975,2.0,Single,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,0,False,False,True,False,False,50,1,1,112.0,6,18.666666666666668,4534,0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,0.0535714285714285,0.0892857142857142,0.1875,0.1696428571428571,0.125,0.375,0,0,2
1044,1953,2.0,Together,58398.0,0,0,2013-05-14,44,299,5,201,21.0,21,49.0,3,5,4,8,4,0,0,0,0,0,0,0,False,False,False,True,False,72,0,0,596.0,17,35.05882352941177,4451,0,0.2941176470588235,0.4705882352941176,0.2352941176470588,0.1764705882352941,0,0.5016778523489933,0.0083892617449664,0.337248322147651,0.035234899328859,0.035234899328859,0.0822147651006711,2,0,1
6969,1982,2.0,Together,50272.0,1,0,2013-08-07,75,99,13,66,43.0,8,4.0,3,4,1,5,7,0,0,0,0,0,0,0,False,False,False,True,False,43,1,1,233.0,10,23.3,4366,0,0.4,0.5,0.1,0.3,0,0.4248927038626609,0.055793991416309,0.2832618025751073,0.1845493562231759,0.0343347639484978,0.0171673819742489,0,0,1
10479,1975,4.0,Married,76618.0,0,0,2012-12-07,64,749,40,294,120.5,81,126.5,1,3,2,5,1,0,0,0,0,0,0,0,False,True,False,False,False,50,0,0,1411.0,10,141.1,4609,0,0.3,0.5,0.2,0.1,0,0.5308291991495393,0.0283486888731396,0.2083628632175762,0.0854004252303331,0.0574060949681077,0.089652728561304,2,0,0
3619,1960,1.0,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63.0,81,80.0,1,5,3,8,2,0,0,1,0,0,0,1,True,False,False,False,False,65,0,0,1095.0,16,68.4375,4684,1,0.3125,0.5,0.1875,0.0625,1,0.3150684931506849,0.0228310502283105,0.4575342465753425,0.0575342465753424,0.073972602739726,0.0730593607305936,2,0,1
1715,1978,2.0,Together,25851.0,1,0,2013-02-11,45,9,4,18,7.0,5,5.0,2,2,0,3,7,0,0,0,0,0,0,0,False,False,False,True,False,47,1,1,48.0,5,9.6,4543,0,0.4,0.6,0.0,0.4,0,0.1875,0.0833333333333333,0.375,0.1458333333333333,0.1041666666666666,0.1041666666666666,0,0,1
10159,1970,2.0,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,0,True,False,False,False,False,55,1,1,1096.5,25,43.86,4495,0,0.44,0.36,0.2,0.24,0,0.4012767897856817,0.0738714090287277,0.3356133150934792,0.0,0.0738714090287277,0.1153670770633834,1,0,1
1463,1958,2.0,Single,45160.0,1,1,2014-03-29,9,8,2,5,3.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,0,False,False,True,False,False,67,2,1,21.0,3,7.0,4132,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.3809523809523809,0.0952380952380952,0.238095238095238,0.1428571428571428,0.0,0.1428571428571428,0,0,1
5114,1965,3.0,Married,74806.0,0,1,2012-12-19,1,670,9,249,0.0,28,9.0,2,5,4,5,4,0,0,0,0,0,0,0,False,True,False,False,False,60,1,1,965.0,14,68.92857142857143,4597,0,0.3571428571428571,0.3571428571428571,0.2857142857142857,0.1428571428571428,0,0.694300518134715,0.0093264248704663,0.2580310880829015,0.0,0.0290155440414507,0.0093264248704663,2,0,0
4990,1954,2.0,Married,59111.0,0,0,2013-05-02,90,524,0,134,28.0,28,126.5,1,11,1,8,7,0,0,0,0,0,0,0,False,True,False,False,False,71,0,0,840.5,20,42.025,4463,0,0.55,0.4,0.05,0.05,0,0.6234384295062463,0.0,0.1594289113622843,0.0333135038667459,0.0333135038667459,0.1505056513979774,1,0,0
4329,1984,4.0,Married,18988.0,1,0,2014-05-23,43,6,0,6,2.0,1,1.0,2,1,0,3,7,0,0,0,0,0,0,0,False,True,False,False,False,41,1,1,16.0,4,4.0,4077,0,0.25,0.75,0.0,0.5,0,0.375,0.0,0.375,0.125,0.0625,0.0625,0,0,1
10936,1965,2.0,Married,72190.0,0,0,2013-02-13,79,597,81,556,120.5,81,126.5,1,5,6,4,3,0,0,0,0,0,0,0,False,True,False,False,False,60,0,0,1562.0,15,104.13333333333334,4541,0,0.3333333333333333,0.2666666666666666,0.4,0.0666666666666666,0,0.382202304737516,0.0518565941101152,0.3559539052496799,0.0771446862996158,0.0518565941101152,0.0809859154929577,2,0,1
4692,1976,2.0,Married,7500.0,1,0,2012-08-01,19,7,0,12,13.0,7,32.0,5,4,1,2,9,1,0,0,0,0,0,1,False,True,False,False,False,49,1,1,71.0,7,10.142857142857142,4737,1,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.7142857142857143,1,0.0985915492957746,0.0,0.1690140845070422,0.1830985915492957,0.0985915492957746,0.4507042253521127,1,0,2
7212,1966,2.0,Married,44794.0,0,1,2014-06-08,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,0,False,True,False,False,False,59,1,1,65.0,5,13.0,4061,0,0.4,0.6,0.0,0.2,0,0.8307692307692308,0.0,0.1076923076923077,0.0,0.0,0.0615384615384615,0,0,0
6086,1955,2.0,Married,80395.0,0,0,2013-11-23,62,445,25,556,80.0,76,48.0,1,6,5,12,2,0,0,0,1,0,0,0,False,True,False,False,False,70,0,0,1230.0,23,53.47826086956522,4258,1,0.2608695652173913,0.5217391304347826,0.217391304347826,0.0434782608695652,1,0.3617886178861789,0.0203252032520325,0.4520325203252032,0.065040650406504,0.0617886178861788,0.0390243902439024,2,0,1
437,1976,3.0,Divorced,75012.0,0,0,2014-01-25,41,294,81,218,120.5,58,126.5,1,3,8,11,1,0,0,0,0,0,0,0,True,False,False,False,False,49,0,0,898.0,22,40.81818181818182,4195,0,0.1363636363636363,0.5,0.3636363636363636,0.0454545454545454,0,0.3273942093541203,0.0902004454342984,0.242761692650334,0.1341870824053452,0.0645879732739421,0.1408685968819599,2,0,1
11171,1965,3.0,Married,56962.0,2,1,2013-10-11,60,292,3,77,10.0,3,26.0,6,6,3,5,7,0,0,0,0,0,0,0,False,True,False,False,False,60,3,1,411.0,14,29.357142857142858,4301,0,0.4285714285714285,0.3571428571428571,0.2142857142857142,0.4285714285714285,0,0.7104622871046229,0.0072992700729927,0.1873479318734793,0.024330900243309,0.0072992700729927,0.0632603406326034,1,0,0
11101,1991,2.0,Together,89891.0,0,0,2013-04-15,17,412,22,132,59.0,28,126.5,1,11,6,8,4,0,0,1,0,0,0,0,False,False,False,True,False,34,0,0,779.5,25,31.18,4480,1,0.44,0.32,0.24,0.04,1,0.5285439384220654,0.0282232200128287,0.1693393200769724,0.0756895445798588,0.0359204618345093,0.1622835150737652,2,0,0
5329,1949,4.0,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,0,True,False,False,False,False,76,2,1,11.0,3,3.6666666666666665,4315,0,0.0,1.0,0.0,0.3333333333333333,0,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,0.0,0,0,0
610,1953,4.0,Together,53593.0,1,1,2012-08-07,60,349,4,78,6.0,0,43.0,6,7,2,6,8,0,0,0,0,0,0,0,False,False,False,True,False,72,2,1,480.0,15,32.0,4731,0,0.4666666666666667,0.4,0.1333333333333333,0.4,0,0.7270833333333333,0.0083333333333333,0.1625,0.0125,0.0,0.0895833333333333,1,0,0
9384,1978,2.0,Married,66373.0,1,1,2013-06-12,57,328,9,124,12.0,24,109.0,6,4,2,10,3,0,0,0,0,0,0,0,False,True,False,False,False,47,2,1,606.0,16,37.875,4422,0,0.25,0.625,0.125,0.375,0,0.5412541254125413,0.0148514851485148,0.2046204620462046,0.0198019801980198,0.0396039603960396,0.1798679867986798,1,0,0
5956,1948,4.0,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7.0,2,30.0,5,6,1,4,8,0,0,0,0,0,0,0,True,False,False,False,False,77,3,1,284.0,11,25.818181818181817,4296,0,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.4545454545454545,0,0.5070422535211268,0.0070422535211267,0.3485915492957746,0.0246478873239436,0.0070422535211267,0.1056338028169014,1,0,1
10430,1973,2.0,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37.0,28,42.0,3,4,3,4,5,0,1,1,1,0,0,0,True,False,False,False,False,52,2,1,1472.0,11,133.8181818181818,4303,3,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.2727272727272727,1,0.7649456521739131,0.0190217391304347,0.1433423913043478,0.0251358695652173,0.0190217391304347,0.0285326086956521,0,0,0
7875,1949,2.0,Married,72025.0,0,0,2014-04-29,46,967,0,556,43.0,50,0.0,1,4,8,13,2,0,1,1,1,0,0,1,False,True,False,False,False,76,0,0,1616.0,25,64.64,4101,3,0.16,0.52,0.32,0.04,1,0.5983910891089109,0.0,0.344059405940594,0.0266089108910891,0.0309405940594059,0.0,2,0,1
7072,1973,2.0,Married,67432.0,0,1,2013-03-29,69,432,79,341,120.5,81,126.5,2,8,5,4,4,0,0,0,0,0,0,0,False,True,False,False,False,52,1,1,1180.0,17,69.41176470588235,4497,0,0.4705882352941176,0.2352941176470588,0.2941176470588235,0.1176470588235294,0,0.3661016949152542,0.0669491525423728,0.2889830508474576,0.1021186440677966,0.0686440677966101,0.1072033898305084,2,0,1
6255,1952,3.0,Together,70545.0,0,1,2014-06-03,29,138,39,63,55.0,18,21.0,1,4,1,7,2,0,0,0,0,0,0,0,False,False,False,True,False,73,1,1,334.0,12,27.833333333333332,4066,0,0.3333333333333333,0.5833333333333334,0.0833333333333333,0.0833333333333333,0,0.4131736526946107,0.1167664670658682,0.1886227544910179,0.1646706586826347,0.0538922155688622,0.0628742514970059,2,0,1
6516,1989,0.0,Married,17487.0,1,0,2013-03-18,37,0,0,1,7.0,4,6.0,1,1,0,2,7,0,0,0,0,0,0,0,False,True,False,False,False,36,1,1,18.0,3,6.0,4508,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0555555555555555,0.3888888888888889,0.2222222222222222,0.3333333333333333,0,0,2
5564,1969,2.0,Together,62882.0,0,1,2012-08-09,26,509,81,497,78.0,24,97.0,2,7,5,6,4,0,0,0,0,0,0,0,False,False,False,True,False,56,1,1,1286.0,18,71.44444444444444,4729,0,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.1111111111111111,0,0.395800933125972,0.0629860031104199,0.3864696734059098,0.0606531881804043,0.0186625194401244,0.0754276827371695,2,0,1
5682,1953,4.0,Single,64108.0,0,1,2013-03-23,8,948,10,86,13.0,21,21.0,4,6,9,11,5,0,0,0,0,0,0,0,False,False,True,False,False,72,1,1,1099.0,26,42.26923076923077,4503,0,0.2307692307692307,0.4230769230769231,0.3461538461538461,0.1538461538461538,0,0.8626023657870792,0.0090991810737033,0.0782529572338489,0.0118289353958143,0.019108280254777,0.019108280254777,2,0,0
7458,1956,3.0,Together,34941.0,1,1,2013-03-06,26,39,2,25,4.0,3,24.0,2,3,0,3,8,0,0,0,0,0,0,0,False,False,False,True,False,69,2,1,97.0,6,16.166666666666668,4520,0,0.5,0.5,0.0,0.3333333333333333,0,0.4020618556701031,0.0206185567010309,0.2577319587628865,0.0412371134020618,0.0309278350515463,0.2474226804123711,0,0,1
5237,1950,4.0,Single,48767.0,1,2,2014-01-01,79,28,1,21,3.0,0,10.0,3,2,1,3,5,0,0,0,0,0,0,0,False,False,True,False,False,75,3,1,63.0,6,10.5,4219,0,0.3333333333333333,0.5,0.1666666666666666,0.5,0,0.4444444444444444,0.0158730158730158,0.3333333333333333,0.0476190476190476,0.0,0.1587301587301587,0,0,1
7761,1978,1.0,Together,38702.0,1,0,2013-08-01,71,13,11,24,13.0,8,40.0,2,3,0,4,6,0,0,0,0,0,0,0,False,False,False,True,False,47,1,1,109.0,7,15.571428571428571,4372,0,0.4285714285714285,0.5714285714285714,0.0,0.2857142857142857,0,0.1192660550458715,0.1009174311926605,0.2201834862385321,0.1192660550458715,0.073394495412844,0.3669724770642202,0,0,2
5278,1964,2.0,Married,82224.0,0,0,2014-01-25,83,307,26,360,120.5,31,40.0,1,6,9,5,3,0,0,0,1,0,0,0,False,True,False,False,False,61,0,0,884.5,20,44.225,4195,1,0.3,0.25,0.45,0.05,1,0.3470887507066139,0.0293951384963256,0.4070096099491238,0.1362351611079706,0.0350480497456189,0.045223289994347,2,0,1
3560,1952,2.0,Together,83844.0,0,0,2013-05-12,57,901,31,345,75.0,31,126.5,1,4,4,11,1,0,0,1,0,0,0,0,False,False,False,True,False,73,0,0,1509.5,19,79.44736842105263,4453,1,0.2105263157894736,0.5789473684210527,0.2105263157894736,0.0526315789473684,1,0.5968863862206029,0.0205366015236833,0.2285525008280887,0.0496853262669758,0.0205366015236833,0.0838025836369658,2,0,0
7235,1975,1.0,Married,17003.0,1,0,2013-12-09,37,2,5,12,4.0,8,7.0,3,2,0,4,5,0,0,0,0,0,0,0,False,True,False,False,False,50,1,1,38.0,6,6.333333333333333,4242,0,0.3333333333333333,0.6666666666666666,0.0,0.5,0,0.0526315789473684,0.131578947368421,0.3157894736842105,0.1052631578947368,0.2105263157894736,0.1842105263157894,0,0,2
10548,1995,2.0,Single,71163.0,0,0,2014-03-09,30,283,17,372,120.5,81,44.0,1,3,8,12,1,0,0,0,0,0,0,0,False,False,True,False,False,30,0,0,917.5,23,39.891304347826086,4152,0,0.1304347826086956,0.5217391304347826,0.3478260869565217,0.0434782608695652,0,0.3084468664850136,0.0185286103542234,0.4054495912806539,0.1313351498637602,0.088283378746594,0.0479564032697547,2,0,1
2281,1970,2.0,Single,33697.0,1,0,2013-09-15,34,4,3,7,0.0,3,11.0,1,1,0,2,7,1,0,0,0,0,0,0,False,False,True,False,False,55,1,1,28.0,3,9.333333333333334,4327,1,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1,0.1428571428571428,0.1071428571428571,0.25,0.0,0.1071428571428571,0.3928571428571428,0,0,2
4073,1954,1.0,Married,63564.0,0,0,2014-01-29,0,769,80,252,15.0,34,65.0,1,10,10,7,6,1,0,0,0,0,0,1,False,True,False,False,False,71,0,0,1215.0,27,45.0,4191,1,0.3703703703703703,0.2592592592592592,0.3703703703703703,0.037037037037037,1,0.6329218106995885,0.0658436213991769,0.2074074074074074,0.0123456790123456,0.0279835390946502,0.0534979423868312,2,0,0
6974,1972,4.0,Together,83443.0,0,0,2013-12-31,89,518,42,556,55.0,56,84.0,1,6,10,5,2,0,0,0,0,0,0,0,False,False,False,True,False,53,0,0,1311.0,21,62.42857142857143,4220,0,0.2857142857142857,0.238095238095238,0.4761904761904761,0.0476190476190476,0,0.3951182303585049,0.0320366132723112,0.4241037376048818,0.041952707856598,0.0427154843630816,0.0640732265446224,2,0,1
7938,1958,4.0,Together,51518.0,0,1,2013-10-03,92,350,8,66,17.0,4,4.0,2,3,2,10,3,0,0,0,0,0,0,0,False,False,False,True,False,67,1,1,449.0,15,29.933333333333337,4309,0,0.2,0.6666666666666666,0.1333333333333333,0.1333333333333333,0,0.779510022271715,0.0178173719376391,0.1469933184855233,0.0378619153674833,0.0089086859688195,0.0089086859688195,2,0,0
7094,1975,2.0,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104.0,81,126.5,1,6,4,13,4,0,0,0,0,0,0,0,False,False,False,False,True,50,1,1,1022.5,23,44.45652173913044,4226,0,0.2608695652173913,0.5652173913043478,0.1739130434782608,0.0434782608695652,0,0.4352078239608802,0.0518337408312958,0.2083129584352078,0.1017114914425427,0.0792176039119804,0.1237163814180929,2,0,1
3667,1969,2.0,Married,80952.0,0,0,2013-02-28,20,778,81,556,41.0,27,44.0,1,8,5,11,8,0,1,1,1,0,0,1,False,True,False,False,False,56,0,0,1527.0,24,63.625,4526,3,0.3333333333333333,0.4583333333333333,0.2083333333333333,0.0416666666666666,1,0.5094957432874918,0.0530451866404715,0.364112639161755,0.0268500327439423,0.0176817288801571,0.028814669286182,1,0,1
7723,1979,2.0,Together,75507.0,0,0,2014-05-02,56,709,81,374,104.0,80,80.0,1,8,6,6,3,0,0,0,0,0,0,0,False,False,False,True,False,46,0,0,1428.0,20,71.4,4098,0,0.4,0.3,0.3,0.05,0,0.4964985994397759,0.0567226890756302,0.2619047619047619,0.072829131652661,0.0560224089635854,0.0560224089635854,2,0,1
3870,1978,1.0,Together,63855.0,0,0,2013-02-09,28,359,35,314,93.0,81,89.0,1,7,3,13,4,0,0,0,0,0,0,0,False,False,False,True,False,47,0,0,971.0,23,42.21739130434783,4545,0,0.3043478260869565,0.5652173913043478,0.1304347826086956,0.0434782608695652,0,0.3697219361483007,0.0360453141091658,0.3233779608650875,0.0957775489186405,0.0834191555097837,0.0916580844490216,2,0,1
4012,1972,4.0,Together,62220.0,0,1,2012-08-11,55,799,12,375,16.0,12,12.0,5,7,6,5,6,0,0,0,0,0,0,1,False,False,False,True,False,53,1,1,1226.0,18,68.11111111111111,4727,0,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.2777777777777778,0,0.6517128874388255,0.0097879282218597,0.3058727569331158,0.0130505709624796,0.0097879282218597,0.0097879282218597,1,0,0
5909,1964,2.0,Married,58512.0,0,1,2013-09-19,25,895,10,101,13.0,0,126.5,5,3,4,8,8,0,0,0,0,0,0,0,False,True,False,False,False,61,1,1,1145.5,15,76.36666666666666,4323,0,0.2,0.5333333333333333,0.2666666666666666,0.3333333333333333,0,0.7813182016586644,0.0087298123090353,0.088171104321257,0.0113487560017459,0.0,0.1104321257092972,1,0,0
10470,1979,3.0,Married,40662.0,1,0,2013-03-15,0,40,2,23,0.0,4,23.0,2,2,1,3,4,0,0,0,0,0,0,0,False,True,False,False,False,46,1,1,92.0,6,15.333333333333334,4511,0,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0,0.4347826086956521,0.0217391304347826,0.25,0.0,0.0434782608695652,0.25,0,0,1
6488,1959,4.0,Married,38829.0,0,1,2014-04-06,86,76,0,7,0.0,0,16.0,1,3,2,2,5,0,0,0,0,0,0,0,False,True,False,False,False,66,1,1,99.0,7,14.142857142857142,4124,0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.1428571428571428,0,0.7676767676767676,0.0,0.0707070707070707,0.0,0.0,0.1616161616161616,0,0,0
10270,1981,1.0,Married,35523.0,1,0,2013-10-03,8,11,5,22,12.0,5,11.0,2,3,0,3,7,0,0,0,0,0,0,0,False,True,False,False,False,44,1,1,66.0,6,11.0,4309,0,0.5,0.5,0.0,0.3333333333333333,0,0.1666666666666666,0.0757575757575757,0.3333333333333333,0.1818181818181818,0.0757575757575757,0.1666666666666666,0,0,2
6887,1967,2.0,Single,79146.0,1,1,2014-04-24,33,245,16,223,21.0,43,16.0,2,8,1,8,6,0,0,0,0,0,0,0,False,False,True,False,False,58,2,1,564.0,17,33.1764705882353,4106,0,0.4705882352941176,0.4705882352941176,0.0588235294117647,0.1176470588235294,0,0.4343971631205673,0.0283687943262411,0.3953900709219858,0.0372340425531914,0.076241134751773,0.0283687943262411,1,0,1
6406,1988,3.0,Married,78285.0,0,0,2013-10-28,13,647,81,391,120.5,67,40.0,1,6,4,10,3,0,0,0,0,0,0,0,False,True,False,False,False,37,0,0,1346.5,20,67.325,4284,0,0.3,0.5,0.2,0.05,0,0.480505012996658,0.0601559598960267,0.2903824730783513,0.0894912736724842,0.0497586334942443,0.0297066468622354,2,0,1
