ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Age,Total_Dependents,Is_Parent,Total_Spending,Total_Purchases,Average_Spent,Tenure_Days,Total_Accepted_Cmp,Web_Ratio,Store_Ratio,Catalog_Ratio,Deals_Ratio,Ever_Accepted_Campaign,Wine_Ratio,Fruit_Ratio,Meat_Ratio,Fish_Ratio,Sweet_Ratio,Gold_Ratio,Engagement_Ratio,Activity_Index,Recency_Score,Tenure_Score,Lifecycle_Group
9596,1980,4.0,65295.0,0,0,2013-12-23,19,365,32,117,34.0,81,6.0,1,3,3,13,2,0,0,0,0,0,0,0,False,False,True,False,False,45,0,0,635.0,19,33.421052631578945,4226,0,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.05263157894736842,0,0.5748031496062992,0.050393700787401574,0.18425196850393702,0.05354330708661417,0.12755905511811025,0.009448818897637795,222.42104092520836,222.42105263157893,5,2,5-2
2891,1963,2.0,68118.0,0,1,2013-10-18,51,595,23,123,10.0,23,126.5,2,8,9,4,6,0,0,0,0,0,0,0,True,False,False,False,False,62,1,1,900.5,21,42.88095238095238,4292,0,0.38095238095238093,0.19047619047619047,0.42857142857142855,0.09523809523809523,0,0.6607440310938367,0.025541365907828985,0.13659078289838977,0.01110494169905608,0.025541365907828985,0.1404775124930594,84.15686109496352,84.15686274509804,3,2,3-2
4910,1967,2.0,68743.0,0,0,2012-08-30,81,1132,81,384,120.5,81,115.0,1,11,5,13,7,0,0,0,0,0,0,0,True,False,False,False,False,58,0,0,1913.5,29,65.98275862068965,4706,0,0.3793103448275862,0.4482758620689655,0.1724137931034483,0.034482758620689655,0,0.591586098771884,0.042330807420956365,0.2006793833289783,0.062973608570682,0.042330807420956365,0.060099294486542984,58.09876471483007,58.09876543209876,1,5,1-5
75,1982,1.0,41039.0,0,0,2013-07-25,32,34,11,137,120.5,61,45.0,1,8,1,5,8,0,0,0,0,0,0,0,False,False,False,True,False,43,0,0,408.5,14,29.178571428571427,4377,0,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.07142857142857142,0,0.0832313341493268,0.02692778457772338,0.3353733170134639,0.29498164014687883,0.14932680538555693,0.11015911872705018,136.78124572558607,136.78125,4,3,4-3
10120,1955,2.0,38946.0,0,1,2013-10-24,84,116,6,82,6.0,6,41.0,2,3,1,6,5,0,0,0,0,0,0,0,False,False,False,True,False,70,1,1,257.0,10,25.7,4286,0,0.3,0.6,0.1,0.2,0,0.45136186770428016,0.023346303501945526,0.31906614785992216,0.023346303501945526,0.023346303501945526,0.15953307392996108,51.02380891638323,51.02380952380952,1,2,1-2
6327,1967,2.0,65777.0,0,0,2013-12-19,87,565,32,435,28.0,32,54.0,1,2,8,6,1,0,0,0,0,0,0,0,False,False,False,True,False,58,0,0,1146.0,16,71.625,4230,0,0.125,0.375,0.5,0.0625,0,0.4930191972076789,0.027923211169284468,0.3795811518324607,0.02443280977312391,0.027923211169284468,0.04712041884816754,48.62068909631392,48.62068965517241,1,2,1-2
10142,1976,4.0,66476.0,0,1,2013-03-07,99,372,18,126,47.0,48,78.0,2,5,2,11,4,0,0,0,0,0,0,0,True,False,False,False,False,49,1,1,689.0,18,38.27777777777778,4517,0,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.1111111111111111,0,0.5399129172714079,0.026124818577648767,0.18287373004354138,0.06821480406386067,0.06966618287373004,0.11320754716981132,45.626262165391296,45.62626262626263,1,4,1-4
9826,1972,4.0,86857.0,0,0,2012-09-12,96,899,81,556,120.5,81,40.0,1,5,6,10,2,0,0,0,0,0,0,1,False,False,True,False,False,53,0,0,1777.5,21,84.64285714285714,4693,0,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.047619047619047616,0,0.5057665260196906,0.04556962025316456,0.3127988748241913,0.06779184247538678,0.04556962025316456,0.02250351617440225,48.885416157443586,48.885416666666664,1,5,1-5
1501,1982,4.0,117416.25,0,0,2012-08-04,21,55,16,556,17.0,3,4.0,6,0,10,1,0,0,0,0,0,0,0,0,False,True,False,False,False,43,0,0,651.0,11,59.18181818181818,4732,0,0.0,0.09090909090909091,0.9090909090909091,0.5454545454545454,0,0.08448540706605223,0.02457757296466974,0.8540706605222734,0.026113671274961597,0.004608294930875576,0.006144393241167435,225.3333226031751,225.33333333333331,4,5,4-5
10767,1989,4.0,77845.0,0,0,2014-05-16,40,760,40,480,0.0,40,26.0,1,3,5,12,1,0,0,1,1,0,0,0,False,False,False,True,False,36,0,0,1346.0,20,67.3,4082,2,0.15,0.6,0.25,0.05,1,0.5646359583952452,0.029717682020802376,0.35661218424962854,0.0,0.029717682020802376,0.019316493313521546,102.04999744875008,102.05000000000001,3,1,3-1
7279,1969,4.0,69476.0,0,0,2013-09-30,3,260,81,556,63.0,9,67.0,1,4,6,4,2,0,0,0,0,0,0,0,False,False,False,True,False,56,0,0,1036.0,14,74.0,4310,0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.07142857142857142,0,0.25096525096525096,0.07818532818532818,0.5366795366795367,0.060810810810810814,0.008687258687258687,0.06467181467181467,1436.6661877779372,1436.6666666666665,5,2,5-2
7230,1960,4.0,50611.0,0,1,2012-10-04,98,459,0,24,6.0,0,4.0,6,4,5,7,6,0,1,0,0,0,0,1,True,False,False,False,False,65,1,1,493.0,16,30.8125,4671,1,0.25,0.4375,0.3125,0.375,1,0.9310344827586207,0.0,0.0486815415821501,0.012170385395537525,0.0,0.008113590263691683,47.6632648197626,47.66326530612245,1,5,1-5
143,1970,2.0,61209.0,0,0,2013-08-25,73,466,0,224,119.0,49,99.0,1,5,3,4,2,0,0,0,0,0,0,0,False,False,True,False,False,55,0,0,957.0,12,79.75,4346,0,0.4166666666666667,0.3333333333333333,0.25,0.08333333333333333,0,0.48693834900731453,0.0,0.23406478578892373,0.12434691745036573,0.051201671891327065,0.10344827586206896,59.534245759804854,59.534246575342465,2,3,2-3
450,1958,3.0,42315.0,0,1,2013-07-12,90,67,15,80,17.0,11,80.0,3,1,4,4,3,0,0,0,0,0,0,0,False,False,False,True,False,67,1,1,270.0,9,30.0,4390,0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333333333333,0,0.24814814814814815,0.05555555555555555,0.2962962962962963,0.06296296296296296,0.040740740740740744,0.2962962962962963,48.777777235802475,48.77777777777778,1,3,1-3
9316,1952,0.0,13084.0,0,0,2013-11-02,29,2,0,7,3.0,7,10.0,1,1,0,3,6,0,0,0,0,0,0,0,False,False,False,True,False,73,0,0,29.0,4,7.25,4277,0,0.25,0.75,0.0,0.25,0,0.06896551724137931,0.0,0.2413793103448276,0.10344827586206896,0.2413793103448276,0.3448275862068966,147.48275353507745,147.48275862068965,4,2,4-2
6379,1949,3.0,47570.0,1,1,2013-05-29,3,67,1,20,0.0,2,31.0,3,2,2,2,7,0,0,0,0,0,0,1,False,False,False,False,True,76,2,1,121.0,6,20.166666666666668,4434,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0,0.5537190082644629,0.008264462809917356,0.1652892561983471,0.0,0.01652892561983471,0.256198347107438,1477.9995073334974,1478.0,5,3,5-3
9239,1961,3.0,61923.0,0,2,2013-07-26,94,92,4,18,3.0,3,6.0,1,2,1,4,3,0,0,0,0,0,0,0,False,True,False,False,False,64,2,1,126.0,7,18.0,4376,0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,0.7301587301587301,0.031746031746031744,0.14285714285714285,0.023809523809523808,0.023809523809523808,0.047619047619047616,46.55319099411499,46.5531914893617,1,3,1-3
8315,1995,2.0,34824.0,0,0,2014-03-26,65,4,2,11,2.0,0,4.0,1,1,0,2,6,0,0,0,0,0,0,0,False,False,True,False,False,30,0,0,23.0,3,7.666666666666667,4133,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.17391304347826086,0.08695652173913043,0.4782608695652174,0.08695652173913043,0.0,0.17391304347826086,63.58461440639055,63.58461538461539,2,1,2-1
2868,1949,4.0,26518.0,1,1,2013-04-08,33,20,1,28,3.0,3,2.0,3,2,0,3,8,0,0,0,0,0,0,1,False,False,True,False,False,76,2,1,57.0,5,11.4,4485,0,0.4,0.6,0.0,0.6,0,0.3508771929824561,0.017543859649122806,0.49122807017543857,0.05263157894736842,0.05263157894736842,0.03508771929824561,135.90908679063375,135.9090909090909,4,4,4-4
10888,1961,2.0,45938.0,0,0,2013-11-03,46,273,11,178,62.0,81,29.0,2,8,4,6,6,0,0,0,0,0,0,0,False,False,True,False,False,64,0,0,634.0,18,35.22222222222222,4276,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111,0,0.4305993690851735,0.017350157728706624,0.2807570977917981,0.09779179810725552,0.1277602523659306,0.04574132492113565,92.95651971833654,92.95652173913044,3,2,3-2
1277,1960,2.0,78468.0,0,0,2014-04-09,29,434,22,388,104.0,22,34.0,1,10,7,10,4,0,0,0,1,0,0,0,False,False,False,True,False,65,0,0,1004.0,27,37.18518518518518,4119,1,0.37037037037037035,0.37037037037037035,0.25925925925925924,0.037037037037037035,1,0.43227091633466136,0.021912350597609563,0.38645418326693226,0.10358565737051793,0.021912350597609563,0.03386454183266932,142.03447786088006,142.0344827586207,4,1,4-1
9977,1973,2.0,78901.0,0,1,2013-09-17,99,321,11,309,33.0,26,34.0,3,9,3,5,4,0,0,0,0,0,0,0,True,False,False,False,False,52,1,1,734.0,17,43.1764705882353,4323,0,0.5294117647058824,0.29411764705882354,0.17647058823529413,0.17647058823529413,0,0.4373297002724796,0.014986376021798364,0.4209809264305177,0.04495912806539509,0.035422343324250684,0.04632152588555858,43.66666622558923,43.66666666666667,1,3,1-3
10196,1978,2.0,71427.0,2,0,2014-03-12,26,212,81,177,15.0,64,23.0,2,8,2,8,4,0,0,0,0,0,0,0,False,True,False,False,False,47,2,1,572.0,18,31.77777777777778,4147,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,0,0.3706293706293706,0.14160839160839161,0.3094405594405594,0.026223776223776224,0.11188811188811189,0.04020979020979021,159.49999386538485,159.5,4,1,4-1
6384,1978,2.0,71022.0,0,1,2014-02-11,30,909,12,278,0.0,12,126.5,3,5,2,11,8,1,0,0,0,0,0,0,True,False,False,False,False,47,1,1,1337.5,18,74.30555555555556,4176,1,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.16666666666666666,1,0.6796261682242991,0.00897196261682243,0.20785046728971962,0.0,0.00897196261682243,0.09457943925233644,139.19999536000014,139.2,4,1,4-1
8029,1988,3.0,90247.0,0,0,2014-04-29,27,1184,32,352,21.0,16,16.0,1,3,4,7,1,0,1,1,1,0,0,1,False,False,True,False,False,37,0,0,1621.0,14,115.78571428571429,4099,3,0.21428571428571427,0.5,0.2857142857142857,0.07142857142857142,1,0.7304133251079581,0.01974090067859346,0.21714990746452806,0.012954966070326958,0.00987045033929673,0.00987045033929673,151.8148091920441,151.8148148148148,4,1,4-1
968,1968,3.0,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4,7,0,0,0,0,0,0,0,True,False,False,False,False,57,1,1,187.0,9,20.77777777777778,4223,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0,0.5989304812834224,0.10160427807486631,0.11229946524064172,0.0855614973262032,0.0748663101604278,0.026737967914438502,175.9583260017364,175.95833333333331,4,2,4-2
6988,1986,2.0,71952.0,1,0,2013-01-10,93,656,80,455,52.0,81,93.0,2,8,4,8,4,1,0,1,0,0,0,0,False,True,False,False,False,39,1,1,1417.0,20,70.85,4573,2,0.4,0.4,0.2,0.1,1,0.4629498941425547,0.056457304163726185,0.3211009174311927,0.03669724770642202,0.05716302046577276,0.06563161609033169,49.17204248202105,49.172043010752695,1,4,1-4
4472,1970,4.0,35682.0,1,0,2014-06-27,34,23,0,8,6.0,2,18.0,1,1,1,3,2,0,0,0,0,0,0,0,True,False,False,False,False,55,1,1,57.0,5,11.4,4040,0,0.2,0.6,0.2,0.2,0,0.40350877192982454,0.0,0.14035087719298245,0.10526315789473684,0.03508771929824561,0.3157894736842105,118.82352591695513,118.82352941176471,4,1,4-1
6991,1951,2.0,43185.0,0,1,2013-04-10,88,537,6,42,16.0,6,30.0,2,9,3,6,8,0,0,0,0,0,0,0,True,False,False,False,False,74,1,1,637.0,18,35.388888888888886,4483,0,0.5,0.3333333333333333,0.16666666666666666,0.1111111111111111,0,0.8430141287284144,0.009419152276295133,0.06593406593406594,0.02511773940345369,0.009419152276295133,0.04709576138147567,50.94318123928203,50.94318181818182,1,4,1-4
3336,1948,4.0,66375.0,0,1,2013-11-21,96,712,0,45,0.0,0,126.5,3,2,4,5,7,1,0,0,0,0,0,0,False,False,False,True,False,77,1,1,883.5,11,80.31818181818181,4258,1,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.2727272727272727,1,0.8058856819468024,0.0,0.050933786078098474,0.0,0.0,0.14318053197509903,44.3541662046441,44.354166666666664,1,2,1-2
4301,1971,3.0,35178.0,1,0,2013-01-10,10,23,1,13,2.0,2,18.0,1,1,1,2,7,1,0,0,0,0,0,1,False,True,False,False,False,54,1,1,59.0,4,14.75,4573,1,0.25,0.5,0.25,0.25,1,0.3898305084745763,0.01694915254237288,0.22033898305084745,0.03389830508474576,0.03389830508474576,0.3050847457627119,457.2999542700046,457.3,5,4,5-4
1940,1986,2.0,25252.0,1,0,2013-07-12,26,1,3,4,2.0,2,6.0,1,1,0,2,8,0,0,0,0,0,0,0,False,True,False,False,False,39,1,1,18.0,3,6.0,4390,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,168.84614735207126,168.84615384615387,4,3,4-3
1272,1965,3.0,55250.0,0,1,2012-10-21,49,664,58,83,32.0,0,66.0,4,7,5,10,5,0,0,0,0,0,0,0,False,False,True,False,False,60,1,1,903.0,22,41.04545454545455,4654,0,0.3181818181818182,0.45454545454545453,0.22727272727272727,0.18181818181818182,0,0.7353266888150609,0.06423034330011074,0.09191583610188261,0.035437430786267994,0.0,0.07308970099667775,94.97958989837572,94.97959183673468,3,5,3-5
1388,1975,2.0,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3,6,0,0,0,0,0,0,0,False,False,True,False,False,50,1,1,112.0,6,18.666666666666668,4532,0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0,0.05357142857142857,0.08928571428571429,0.1875,0.16964285714285715,0.125,0.375,411.999962545458,412.0,5,4,5-4
1044,1953,2.0,58398.0,0,0,2013-05-14,44,299,5,201,21.0,21,49.0,3,5,4,8,4,0,0,0,0,0,0,0,False,False,False,True,False,72,0,0,596.0,17,35.05882352941177,4449,0,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.17647058823529413,0,0.5016778523489933,0.008389261744966443,0.337248322147651,0.03523489932885906,0.03523489932885906,0.08221476510067115,101.11363406559923,101.11363636363636,3,3,3-3
6969,1982,2.0,50272.0,1,0,2013-08-07,75,99,13,66,43.0,8,4.0,3,4,1,5,7,0,0,0,0,0,0,0,False,False,False,True,False,43,1,1,233.0,10,23.3,4364,0,0.4,0.5,0.1,0.3,0,0.4248927038626609,0.055793991416309016,0.2832618025751073,0.18454935622317598,0.034334763948497854,0.017167381974248927,58.18666589084446,58.18666666666667,2,3,2-3
10479,1975,4.0,76618.0,0,0,2012-12-07,64,749,40,294,120.5,81,126.5,1,3,2,5,1,0,0,0,0,0,0,0,False,True,False,False,False,50,0,0,1411.0,10,141.1,4607,0,0.3,0.5,0.2,0.1,0,0.5308291991495393,0.028348688873139617,0.2083628632175762,0.0854004252303331,0.057406094968107724,0.08965272856130405,71.98437387524416,71.984375,2,5,2-5
3619,1960,1.0,87305.0,0,0,2012-09-23,19,345,25,501,63.0,81,80.0,1,5,3,8,2,0,0,1,0,0,0,1,True,False,False,False,False,65,0,0,1095.0,16,68.4375,4682,1,0.3125,0.5,0.1875,0.0625,1,0.3150684931506849,0.0228310502283105,0.4575342465753425,0.057534246575342465,0.07397260273972603,0.0730593607305936,246.42103966205053,246.42105263157893,5,5,5-5
1715,1978,2.0,25851.0,1,0,2013-02-11,45,9,4,18,7.0,5,5.0,2,2,0,3,7,0,0,0,0,0,0,0,False,False,False,True,False,47,1,1,48.0,5,9.6,4541,0,0.4,0.6,0.0,0.4,0,0.1875,0.08333333333333333,0.375,0.14583333333333334,0.10416666666666667,0.10416666666666667,100.91110886864203,100.91111111111111,3,4,3-4
10159,1970,2.0,58710.0,0,1,2013-03-31,77,440,81,368,0.0,81,126.5,6,11,5,9,6,0,0,0,0,0,0,0,True,False,False,False,False,55,1,1,1096.5,25,43.86,4493,0,0.44,0.36,0.2,0.24,0,0.4012767897856817,0.07387140902872777,0.33561331509347925,0.0,0.07387140902872777,0.11536707706338349,58.35064859284872,58.350649350649356,2,4,2-4
1463,1958,2.0,45160.0,1,1,2014-03-29,9,8,2,5,3.0,0,3.0,1,1,0,2,7,0,0,0,0,0,0,0,False,False,True,False,False,67,2,1,21.0,3,7.0,4130,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.38095238095238093,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.0,0.14285714285714285,458.88883790124027,458.88888888888886,5,1,5-1
5114,1965,3.0,74806.0,0,1,2012-12-19,1,670,9,249,0.0,28,9.0,2,5,4,5,4,0,0,0,0,0,0,0,False,True,False,False,False,60,1,1,965.0,14,68.92857142857143,4595,0,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.14285714285714285,0,0.694300518134715,0.00932642487046632,0.25803108808290154,0.0,0.029015544041450778,0.00932642487046632,4594.995405004595,4595.0,5,4,5-4
4990,1954,2.0,59111.0,0,0,2013-05-02,90,524,0,134,28.0,28,126.5,1,11,1,8,7,0,0,0,0,0,0,0,False,True,False,False,False,71,0,0,840.5,20,42.025,4461,0,0.55,0.4,0.05,0.05,0,0.6234384295062463,0.0,0.15942891136228435,0.03331350386674598,0.03331350386674598,0.1505056513979774,49.56666611592593,49.56666666666667,1,3,1-3
4329,1984,4.0,18988.0,1,0,2014-05-23,43,6,0,6,2.0,1,1.0,2,1,0,3,7,0,0,0,0,0,0,0,False,True,False,False,False,41,1,1,16.0,4,4.0,4075,0,0.25,0.75,0.0,0.5,0,0.375,0.0,0.375,0.125,0.0625,0.0625,94.76743965657117,94.76744186046511,3,1,3-1
10936,1965,2.0,72190.0,0,0,2013-02-13,79,597,81,556,120.5,81,126.5,1,5,6,4,3,0,0,0,0,0,0,0,False,True,False,False,False,60,0,0,1562.0,15,104.13333333333334,4539,0,0.3333333333333333,0.26666666666666666,0.4,0.06666666666666667,0,0.382202304737516,0.051856594110115235,0.3559539052496799,0.07714468629961588,0.051856594110115235,0.08098591549295775,57.45569547524436,57.45569620253165,2,4,2-4
4692,1976,2.0,7500.0,1,0,2012-08-01,19,7,0,12,13.0,7,32.0,5,4,1,2,9,1,0,0,0,0,0,1,False,True,False,False,False,49,1,1,71.0,7,10.142857142857142,4735,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7142857142857143,1,0.09859154929577464,0.0,0.16901408450704225,0.18309859154929578,0.09859154929577464,0.4507042253521127,249.21051319944667,249.21052631578945,5,5,5-5
7212,1966,2.0,44794.0,0,1,2014-06-08,99,54,0,7,0.0,0,4.0,1,2,0,3,6,0,0,0,0,0,0,0,False,True,False,False,False,59,1,1,65.0,5,13.0,4059,0,0.4,0.6,0.0,0.2,0,0.8307692307692308,0.0,0.1076923076923077,0.0,0.0,0.06153846153846154,40.99999958585859,41.0,1,1,1-1
6086,1955,2.0,80395.0,0,0,2013-11-23,62,445,25,556,80.0,76,48.0,1,6,5,12,2,0,0,0,1,0,0,0,False,True,False,False,False,70,0,0,1230.0,23,53.47826086956522,4256,1,0.2608695652173913,0.5217391304347826,0.21739130434782608,0.043478260869565216,1,0.3617886178861789,0.02032520325203252,0.45203252032520325,0.06504065040650407,0.061788617886178863,0.03902439024390244,68.64516018314258,68.64516129032258,2,2,2-2
437,1976,3.0,75012.0,0,0,2014-01-25,41,294,81,218,120.5,58,126.5,1,3,8,11,1,0,0,0,0,0,0,0,True,False,False,False,False,49,0,0,898.0,22,40.81818181818182,4193,0,0.13636363636363635,0.5,0.36363636363636365,0.045454545454545456,0,0.3273942093541203,0.09020044543429843,0.24276169265033407,0.13418708240534521,0.0645879732739421,0.1408685968819599,102.26829018857829,102.26829268292683,3,2,3-2
11171,1965,3.0,56962.0,2,1,2013-10-11,60,292,3,77,10.0,3,26.0,6,6,3,5,7,0,0,0,0,0,0,0,False,True,False,False,False,60,3,1,411.0,14,29.357142857142858,4299,0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.42857142857142855,0,0.7104622871046229,0.0072992700729927005,0.1873479318734793,0.024330900243309004,0.0072992700729927005,0.06326034063260341,71.64999880583336,71.65,2,2,2-2
11101,1991,2.0,89891.0,0,0,2013-04-15,17,412,22,132,59.0,28,126.5,1,11,6,8,4,0,0,1,0,0,0,0,False,False,False,True,False,34,0,0,779.5,25,31.18,4478,1,0.44,0.32,0.24,0.04,1,0.5285439384220654,0.028223220012828735,0.16933932007697242,0.07568954457985888,0.0359204618345093,0.16228351507376523,263.4117492110736,263.4117647058824,5,4,5-4
5329,1949,4.0,35946.0,1,1,2013-09-27,24,8,0,3,0.0,0,0.0,1,0,0,3,5,0,0,0,0,0,0,0,True,False,False,False,False,76,2,1,11.0,3,3.6666666666666665,4313,0,0.0,1.0,0.0,0.3333333333333333,0,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,0.0,179.70832584548643,179.70833333333331,4,2,4-2
610,1953,4.0,53593.0,1,1,2012-08-07,60,349,4,78,6.0,0,43.0,6,7,2,6,8,0,0,0,0,0,0,0,False,False,False,True,False,72,2,1,480.0,15,32.0,4729,0,0.4666666666666667,0.4,0.13333333333333333,0.4,0,0.7270833333333333,0.008333333333333333,0.1625,0.0125,0.0,0.08958333333333333,78.81666535305558,78.81666666666666,2,5,2-5
9384,1978,2.0,66373.0,1,1,2013-06-12,57,328,9,124,12.0,24,109.0,6,4,2,10,3,0,0,0,0,0,0,0,False,True,False,False,False,47,2,1,606.0,16,37.875,4420,0,0.25,0.625,0.125,0.375,0,0.5412541254125413,0.01485148514851485,0.20462046204620463,0.019801980198019802,0.039603960396039604,0.17986798679867988,77.54385828870424,77.54385964912281,3,3,3-3
5956,1948,4.0,45072.0,1,2,2013-10-16,74,144,2,99,7.0,2,30.0,5,6,1,4,8,0,0,0,0,0,0,0,True,False,False,False,False,77,3,1,284.0,11,25.818181818181817,4294,0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45454545454545453,0,0.5070422535211268,0.007042253521126761,0.3485915492957746,0.02464788732394366,0.007042253521126761,0.1056338028169014,58.02702624287802,58.02702702702703,2,2,2-2
10430,1973,2.0,89694.0,1,1,2013-10-09,22,1126,28,211,37.0,28,42.0,3,4,3,4,5,0,1,1,1,0,0,0,True,False,False,False,False,52,2,1,1472.0,11,133.8181818181818,4301,3,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,1,0.7649456521739131,0.019021739130434784,0.14334239130434784,0.025135869565217392,0.019021739130434784,0.028532608695652172,195.49999111363675,195.5,4,2,4-2
7875,1949,2.0,72025.0,0,0,2014-04-29,46,967,0,556,43.0,50,0.0,1,4,8,13,2,0,1,1,1,0,0,1,False,True,False,False,False,76,0,0,1616.0,25,64.64,4099,3,0.16,0.52,0.32,0.04,1,0.5983910891089109,0.0,0.34405940594059403,0.026608910891089108,0.03094059405940594,0.0,89.10869371502841,89.1086956521739,3,1,3-1
7072,1973,2.0,67432.0,0,1,2013-03-29,69,432,79,341,120.5,81,126.5,2,8,5,4,4,0,0,0,0,0,0,0,False,True,False,False,False,52,1,1,1180.0,17,69.41176470588235,4495,0,0.47058823529411764,0.23529411764705882,0.29411764705882354,0.11764705882352941,0,0.36610169491525424,0.06694915254237288,0.2889830508474576,0.10211864406779661,0.06864406779661017,0.10720338983050848,65.14492659210252,65.14492753623189,2,4,2-4
6255,1952,3.0,70545.0,0,1,2014-06-03,29,138,39,63,55.0,18,21.0,1,4,1,7,2,0,0,0,0,0,0,0,False,False,False,True,False,73,1,1,334.0,12,27.833333333333332,4064,0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.08333333333333333,0,0.41317365269461076,0.11676646706586827,0.18862275449101795,0.16467065868263472,0.05389221556886228,0.06287425149700598,140.13792620214048,140.13793103448276,4,1,4-1
6516,1989,0.0,17487.0,1,0,2013-03-18,37,0,0,1,7.0,4,6.0,1,1,0,2,7,0,0,0,0,0,0,0,False,True,False,False,False,36,1,1,18.0,3,6.0,4506,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.3333333333333333,121.78378049233027,121.78378378378379,4,4,4-4
5564,1969,2.0,62882.0,0,1,2012-08-09,26,509,81,497,78.0,24,97.0,2,7,5,6,4,0,0,0,0,0,0,0,False,False,False,True,False,56,1,1,1286.0,18,71.44444444444444,4727,0,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.1111111111111111,0,0.39580093312597203,0.06298600311041991,0.3864696734059098,0.060653188180404355,0.01866251944012442,0.07542768273716952,181.80768531508903,181.80769230769232,4,5,4-5
5682,1953,4.0,64108.0,0,1,2013-03-23,8,948,10,86,13.0,21,21.0,4,6,9,11,5,0,0,0,0,0,0,0,False,False,True,False,False,72,1,1,1099.0,26,42.26923076923077,4501,0,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.15384615384615385,0,0.8626023657870792,0.009099181073703366,0.07825295723384895,0.011828935395814377,0.01910828025477707,0.01910828025477707,562.6249296718838,562.625,5,4,5-4
7458,1956,3.0,34941.0,1,1,2013-03-06,26,39,2,25,4.0,3,24.0,2,3,0,3,8,0,0,0,0,0,0,0,False,False,False,True,False,69,2,1,97.0,6,16.166666666666668,4518,0,0.5,0.5,0.0,0.3333333333333333,0,0.4020618556701031,0.020618556701030927,0.25773195876288657,0.041237113402061855,0.030927835051546393,0.24742268041237114,173.76922408579907,173.76923076923077,4,4,4-4
5237,1950,4.0,48767.0,1,2,2014-01-01,79,28,1,21,3.0,0,10.0,3,2,1,3,5,0,0,0,0,0,0,0,False,False,True,False,False,75,3,1,63.0,6,10.5,4217,0,0.3333333333333333,0.5,0.16666666666666666,0.5,0,0.4444444444444444,0.015873015873015872,0.3333333333333333,0.047619047619047616,0.0,0.15873015873015872,53.37974615975005,53.379746835443036,2,2,2-2
7761,1978,1.0,38702.0,1,0,2013-08-01,71,13,11,24,13.0,8,40.0,2,3,0,4,6,0,0,0,0,0,0,0,False,False,False,True,False,47,1,1,109.0,7,15.571428571428571,4370,0,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0,0.11926605504587157,0.10091743119266056,0.22018348623853212,0.11926605504587157,0.07339449541284404,0.3669724770642202,61.54929490775641,61.54929577464789,2,3,2-3
